0,1,2,3,4,5,6,7,8,9,10,11
15480200.0,0.1731347272727273,2.837388181818182,529.6485454545455,6966037.2727272725,526.9295454545455,6832292.7272727275,100.057,36.33866363636364,8.352671818181819e-21,4.692688181818182e-06,309.853
15480200.0,0.17313533333333334,2.837492222222222,529.6443333333333,6966066.666666667,526.9274444444444,6832323.333333333,100.05622222222223,36.337244444444444,6.975166666667596e-09,4.8415055555555554e-06,309.853
15480118.181818182,0.17311,2.837402727272728,529.6936363636363,6965981.818181818,526.9146363636363,6832246.363636363,100.05718181818183,36.340199999999996,8.779894545454543e-09,4.53237090909091e-06,309.85327272727267
15480300.0,0.17314029999999997,2.8376930000000002,529.6385,6966128.0,526.9187,6832390.0,100.05600000000001,36.33448,9.657877e-09,5.132568e-06,309.8539999999999
15480300.0,0.1731448,2.837803,529.6364,6966159.0,526.9131,6832425.0,100.05500000000002,36.33313,9.65787e-09,5.279528e-06,309.8539999999999
15480400.0,0.1731513,2.837924,529.6335999999999,6966193.0,526.909,6832462.0,100.05500000000002,36.33177,1.2862951999999999e-08,5.422813999999999e-06,309.8539999999999
15480400.0,0.17316036363636364,2.8380563636363636,529.6312727272727,6966230.0,526.9016363636364,6832500.0,100.05472727272728,36.3303,3.102520909090909e-08,5.5777954545454545e-06,309.8539999999999
15480470.0,0.17317169999999998,2.838176,529.6297999999999,6966267.0,526.8922,6832542.0,100.054,36.32889,3.102456e-08,5.727766000000001e-06,309.8539999999999
15480500.0,0.173185,2.83833,529.6275555555557,6966305.555555556,526.8802222222223,6832586.666666667,100.054,36.32751111111111,3.10244e-08,5.874317777777778e-06,309.855
15480550.0,0.1732003,2.8384729999999996,529.626,6966344.0,526.8695,6832630.0,100.05319999999999,36.32621,5.4563219999999994e-08,6.014338e-06,309.855
15480600.0,0.17321899999999998,2.8386270000000002,529.6247999999999,6966386.0,526.8594,6832679.0,100.053,36.32483,6.465110000000002e-08,6.161308e-06,309.855
15480670.0,0.1732411,2.8387860000000003,529.6229999999999,6966432.0,526.8486,6832730.0,100.053,36.323429999999995,6.465110000000002e-08,6.308267999999999e-06,309.855
15480700.0,0.17326479999999997,2.8389360000000003,529.6220000000001,6966475.0,526.8382,6832780.0,100.052,36.32207,6.465066e-08,6.451554e-06,309.85519999999997
15480608.333333334,0.1732558333333333,2.8388625,529.6690833333332,6966382.5,526.82575,6832696.666666667,100.05341666666665,36.32589166666667,5.926196666666668e-08,6.052933333333332e-06,309.85516666666655
15480833.333333334,0.17332611111111113,2.8393388888888884,529.6176666666667,6966575.555555556,526.8112222222221,6832894.444444444,100.05166666666668,36.31927777777778,6.464934444444444e-08,6.752015555555555e-06,309.856
15480900.0,0.17335920000000002,2.839538,529.616,6966624.0,526.7971,6832951.0,100.05100000000002,36.31793,6.464926999999999e-08,6.896120999999999e-06,309.85599999999994
15480980.0,0.1733967,2.839735,529.6144,6966675.0,526.7823,6833012.0,100.05100000000002,36.31656,6.464919999999998e-08,7.043087999999999e-06,309.8564
15481050.0,0.1734393,2.8399880000000004,529.6117999999999,6966732.0,526.766,6833075.0,100.05019999999999,36.315180000000005,6.464912e-08,7.190047999999999e-06,309.857
15478552.94117647,0.17283917647058822,2.8357282352941175,530.2148235294118,6964847.05882353,526.8239411764706,6831166.470588235,100.069,36.38336470588234,0.0,5.1867e-08,309.846
15478600.0,0.1728234,2.83574,530.1805999999999,6964896.0,526.8174000000001,6831217.0,100.0685,36.381719999999994,0.0,1.0874794e-06,309.846
15478688.888888888,0.1728104444444444,2.8357144444444446,530.153,6964935.555555556,526.8092222222222,6831260.0,100.068,36.379844444444444,0.0,2.2533388888888888e-06,309.846
15478700.0,0.17279499999999998,2.8357330000000003,530.1276,6964978.0,526.8038,6831304.0,100.0678,36.377539999999996,0.0,3.409401e-06,309.8468999999999
15478760.0,0.1727829,2.8357859999999997,530.1016999999999,6965021.0,526.7949000000001,6831349.0,100.067,36.37496,0.0,4.585057e-06,309.8469999999999
15478800.0,0.1727711,2.8358300000000005,530.0754999999999,6965066.0,526.7946,6831399.0,100.067,36.372139999999995,0.0,5.731326e-06,309.8469999999999
15478830.0,0.17276280000000002,2.83587,530.0509,6965113.0,526.7837000000001,6831449.0,100.06620000000001,36.36902,0.0,6.936376e-06,309.8469999999999
15478900.0,0.17275736363636363,2.83594,530.0237272727273,6965164.545454546,526.78,6831500.909090909,100.06600000000002,36.365718181818174,0.0,8.149443636363635e-06,309.848
15478922.222222222,0.17275577777777776,2.836011111111111,530.0005555555556,6965211.111111111,526.7803333333334,6831546.666666667,100.06577777777778,36.36260000000001,0.0,9.274633333333334e-06,309.848
15479000.0,0.1727572,2.8361069999999997,529.9754999999999,6965256.0,526.7810000000001,6831593.0,100.06500000000001,36.3593,0.0,1.0433947999999998e-05,309.848
15478990.909090908,0.17276818181818182,2.8361763636363633,529.9752727272727,6965262.7272727275,526.787,6831595.454545454,100.06536363636364,36.35834545454546,0.0,1.0580945454545456e-05,309.84809090909096
15479100.0,0.17276750000000002,2.836338,529.9265,6965352.0,526.7869,6831683.0,100.064,36.35241,0.0,1.281469e-05,309.84900000000005
15479160.0,0.1727754,2.8364540000000003,529.9042999999999,6965397.0,526.7924,6831726.0,100.064,36.348940000000006,0.0,1.3990339999999998e-05,309.84900000000005
15479200.0,0.1727847,2.8366100000000003,529.8819,6965442.0,526.7972000000001,6831767.0,100.0635,36.34550999999999,0.0,1.516604e-05,309.84900000000005
15479263.636363637,0.1727951818181818,2.83676,529.8608181818182,6965485.454545454,526.8007272727272,6831807.2727272725,100.063,36.342054545454545,0.0,1.635238181818182e-05,309.8499090909091
15479300.0,0.17280559999999998,2.836937,529.8387,6965531.0,526.8111000000001,6831850.0,100.063,36.33833,0.0,1.7634900000000003e-05,309.85
15479377.777777778,0.1728151111111111,2.8370844444444447,529.8204444444444,6965567.777777778,526.8188888888889,6831883.333333333,100.062,36.33529999999999,0.0,1.8679977777777776e-05,309.85
15479400.0,0.17282400000000003,2.837231,529.8028,6965605.0,526.8287,6831912.0,100.062,36.33211,0.0,1.9809910000000002e-05,309.85020000000003
15479470.0,0.1728323,2.837399,529.7853000000001,6965644.0,526.8393,6831946.0,100.0615,36.3287,0.0,2.1014980000000003e-05,309.851
15479500.0,0.17283969999999999,2.837603,529.7687,6965678.0,526.8498000000001,6831978.0,100.061,36.325320000000005,2.833686e-09,2.2220039999999997e-05,309.851
15479454.545454545,0.1728440909090909,2.837478181818182,529.7963636363637,6965631.818181818,526.8573636363636,6831926.363636363,100.06172727272728,36.327718181818184,2.8623063636363634e-09,2.126883636363636e-05,309.85054545454545
15479600.0,0.1728483,2.83767,529.7391,6965745.0,526.8707999999999,6832030.0,100.05999999999999,36.31892,3.1485300000000005e-09,2.457139e-05,309.85119999999995
15479600.0,0.1728497,2.8376050000000004,529.7257,6965776.0,526.8853999999999,6832055.0,100.05999999999999,36.315639999999995,3.1485300000000005e-09,2.577646e-05,309.852
15479700.0,0.17284850000000002,2.837613,529.7137999999999,6965803.0,526.8965000000001,6832075.0,100.0594,36.31262,3.148525e-09,2.6922740000000002e-05,309.852
15479700.0,0.1728456,2.83757,529.7026,6965829.0,526.9068,6832096.0,100.059,36.309619999999995,3.14852e-09,2.8069050000000002e-05,309.852
15479700.0,0.17284027272727273,2.837577272727273,529.6922727272728,6965855.454545454,526.9125454545455,6832118.181818182,100.05872727272727,36.30651818181819,6.316910272727272e-08,2.9258081818181814e-05,309.8519999999999
15479788.888888888,0.17283266666666666,2.8375655555555555,529.6842222222222,6965881.111111111,526.9207777777777,6832141.111111111,100.058,36.303422222222224,5.078101111111111e-07,3.0469388888888895e-05,309.852
15479800.0,0.17282329999999999,2.837607,529.6766,6965908.0,526.925,6832162.0,100.058,36.30053,1.023907e-06,3.162547e-05,309.853
15479800.0,0.17281269999999999,2.8376390000000002,529.6692,6965932.0,526.9315,6832183.0,100.05720000000001,36.2976,1.7405930000000001e-06,3.280114e-05,309.853
15479690.909090908,0.17280463636363638,2.837519090909091,529.7137272727273,6965857.2727272725,526.9217272727274,6832113.636363637,100.05809090909092,36.30274545454546,2.427116363636364e-06,3.088803636363636e-05,309.85236363636363
15479870.0,0.17278749999999998,2.8377550000000005,529.6584,6965984.0,526.934,6832236.0,100.05680000000001,36.29178,4.536044000000001e-06,3.5152519999999994e-05,309.853
15479900.0,0.17277540000000002,2.8378310000000004,529.6538,6966010.0,526.9311,6832264.0,100.05600000000001,36.28892,6.547878e-06,3.632817000000001e-05,309.853
15479900.0,0.1727631,2.837967,529.6497,6966037.0,526.9317000000001,6832291.0,100.05600000000001,36.28622,7.410718e-06,3.744506e-05,309.853
15479900.0,0.1727513,2.838073,529.6460000000001,6966066.0,526.9291999999999,6832320.0,100.05530000000002,36.28342,9.854589e-06,3.862076e-05,309.853
15479970.0,0.17274029999999999,2.838203,529.6424,6966097.0,526.9257,6832353.0,100.05500000000002,36.28048,1.2755039999999998e-05,3.985521999999999e-05,309.85369999999995
15480000.0,0.17273080000000002,2.838342,529.6396000000001,6966128.0,526.9217000000001,6832387.0,100.0548,36.27768,1.5362509999999998e-05,4.1030890000000007e-05,309.8539999999999
15480000.0,0.1727226,2.8384799999999997,529.6374000000002,6966161.0,526.9137000000001,6832423.0,100.054,36.27498,1.764636e-05,4.220657e-05,309.8539999999999
15480050.0,0.1727167,2.838622,529.6351999999999,6966195.0,526.9082999999999,6832459.0,100.054,36.27222999999999,1.929074e-05,4.3382239999999995e-05,309.8539999999999
15480100.0,0.17271330000000001,2.838751,529.6325999999999,6966229.0,526.9029999999999,6832498.0,100.05330000000001,36.2695,2.2446519999999997e-05,4.455794e-05,309.8539999999999
15480100.0,0.172711,2.838924,529.6304,6966265.0,526.8932,6832540.0,100.053,36.2669,2.24465e-05,4.570425e-05,309.8539999999999
15480027.272727273,0.17272363636363638,2.838766363636364,529.6825454545453,6966170.0,526.877,6832452.7272727275,100.05427272727273,36.27511818181818,2.040590909090909e-05,4.259139090909091e-05,309.8536363636363
15480200.0,0.17271579999999997,2.8392530000000002,529.6272000000001,6966342.0,526.8725,6832627.0,100.052,36.26164,2.4374060000000005e-05,4.802622999999999e-05,309.855
15480250.0,0.1727222,2.839421,529.6258,6966387.0,526.8618,6832675.0,100.052,36.25895,3.315662e-05,4.923133e-05,309.855
15480300.0,0.1727320909090909,2.8396227272727272,529.6240909090909,6966431.818181818,526.8507272727273,6832726.363636363,100.05127272727273,36.25614545454545,3.949552727272728e-05,5.04738e-05,309.855
15480360.0,0.1727451,2.8398149999999998,529.6229999999999,6966479.0,526.8384,6832781.0,100.05100000000002,36.25343,4.538908e-05,5.1700269999999995e-05,309.855
15480400.0,0.17276033333333332,2.840018888888889,529.6214444444445,6966526.666666667,526.8247777777779,6832835.555555556,100.05066666666666,36.25094444444445,5.406763333333333e-05,5.2840044444444445e-05,309.85588888888884
15480460.0,0.1727773,2.840214,529.6193999999999,6966570.0,526.8133,6832887.0,100.04999999999998,36.248549999999994,6.290185e-05,5.3934079999999994e-05,309.85599999999994
15480500.0,0.17280059999999997,2.840449,529.617,6966623.0,526.7991,6832947.0,100.04999999999998,36.245870000000004,7.088532e-05,5.516856000000001e-05,309.85599999999994
15480600.0,0.17282430000000001,2.8406779999999996,529.615,6966673.0,526.7868000000001,6833003.0,100.04929999999999,36.24345,7.762012e-05,5.628548000000001e-05,309.85609999999997
15480640.0,0.1728531,2.840914,529.6137000000001,6966728.0,526.7692999999999,6833068.0,100.049,36.24099,8.260252e-05,5.743178e-05,309.857
6831161.428571428,100.06899999999999,36.383407142857145,0.0,1.4170814285714287e-07,309.846,15478550.0,0.1728385714285714,2.8357385714285717,530.2161428571428,6964844.285714285,526.8225
6831210.0,100.0684,36.381299999999996,0.0,3.2734579999999993e-06,309.846,15478600.0,0.17279699999999998,2.835739,530.1841999999999,6964890.0,526.8179
6831253.0,100.068,36.37766,0.0,7.241288e-06,309.846,15478600.0,0.1727557,2.8358600000000003,530.155,6964931.0,526.8097
6831299.0,100.0673,36.372370000000004,0.0,1.1407491000000001e-05,309.8469999999999,15478600.0,0.1727063,2.8358860000000004,530.1283000000001,6964976.0,526.8065
6831350.0,100.067,36.36627,0.0,1.5375350000000002e-05,309.8469999999999,15478600.0,0.1726639,2.835939,530.102,6965022.0,526.7979
6831377.5,100.0665,36.36160833333333,0.0,1.7607225e-05,309.8469166666666,15478591.666666666,0.1726390833333333,2.8360266666666667,530.0883333333334,6965049.166666667,526.7965833333333
6831447.777777778,100.066,36.35215555555556,0.0,2.314567777777778e-05,309.847,15478655.555555556,0.17258188888888887,2.836091111111111,530.0506666666665,6965116.666666667,526.7893333333335
6831497.0,100.06530000000001,36.34429,0.0,2.708043e-05,309.84790000000004,15478700.0,0.1725458,2.8361970000000003,530.025,6965162.0,526.7848999999999
6831545.0,100.06500000000001,36.33607,0.0,3.104825e-05,309.848,15478700.0,0.1725123,2.8363220000000005,530.0,6965210.0,526.7827
6831596.0,100.06429999999999,36.32718,0.0,3.521447000000001e-05,309.848,15478700.0,0.1724827,2.836461,529.9745999999999,6965259.0,526.7840999999999
6831640.0,100.064,36.318329999999996,0.0,3.928149e-05,309.84810000000004,15478740.0,0.1724545,2.8366149999999997,529.9495,6965309.0,526.786
6831684.545454546,100.06336363636365,36.31017272727273,0.0,4.3014854545454545e-05,309.84900000000005,15478800.0,0.17243054545454548,2.83677,529.927,6965353.636363637,526.7912727272727
6831728.888888889,100.063,36.30157777777778,0.0,4.6952622222222226e-05,309.849,15478800.0,0.1724075555555556,2.836942222222222,529.9042222222222,6965401.111111111,526.7933333333333
6831770.0,100.06230000000001,36.292989999999996,0.0,5.0887389999999996e-05,309.84900000000005,15478800.0,0.17238610000000001,2.837134,529.8828,6965444.0,526.7986
6831750.0,100.06263636363634,36.293018181818184,0.0,5.004872727272728e-05,309.84927272727276,15478863.636363637,0.172408,2.837158181818182,529.8940909090909,6965428.181818182,526.8060909090909
6831850.909090909,100.06127272727272,36.27510909090909,0.0,5.9156718181818175e-05,309.84999999999997,15478900.0,0.1723420909090909,2.8375418181818177,529.8393636363636,6965532.7272727275,526.8123636363636
6831889.0,100.061,36.26632,0.0,6.328687e-05,309.85,15478900.0,0.17231999999999997,2.8377540000000003,529.8198,6965576.0,526.8219
6831918.888888889,100.06022222222221,36.25874444444444,0.0,6.690201111111111e-05,309.85,15478966.666666666,0.17229933333333333,2.837938888888889,529.8028888888889,6965612.222222222,526.8304444444444
6831951.0,100.05999999999999,36.25102,0.0,7.062735999999998e-05,309.8509,15479000.0,0.17227730000000002,2.838159,529.7863,6965647.0,526.8405
6831980.0,100.0596,36.2427,0.0,7.469442e-05,309.851,15479000.0,0.1722516,2.838391,529.7701,6965684.0,526.856
6832010.0,100.059,36.2343,0.0,7.886065000000002e-05,309.851,15479000.0,0.172224,2.838513,529.7543,6965718.0,526.8625
6832034.0,100.0587,36.22685,0.0,8.263008999999999e-05,309.851,15479030.0,0.17219689999999999,2.838565,529.7407999999999,6965750.0,526.873
6832060.0,100.058,36.218680000000006,0.0,8.679635e-05,309.8517,15479100.0,0.17216499999999998,2.8386340000000003,529.7272,6965781.0,526.8863
6832078.0,100.05760000000001,36.21142999999999,0.0,9.056577999999998e-05,309.852,15479100.0,0.17213339999999996,2.8386319999999996,529.7157,6965808.0,526.8973
6832103.636363637,100.057,36.20324545454545,6.846381818181819e-07,9.486729090909088e-05,309.8519999999999,15479100.0,0.17209536363636366,2.8386454545454547,529.7042727272727,6965837.2727272725,526.9086363636363
6832029.0,100.05780000000001,36.214690000000004,4.518613000000001e-06,8.88795e-05,309.85139999999996,15479050.0,0.1721363,2.8383869999999995,529.7463,6965760.0,526.9065
6832147.0,100.05600000000001,36.189119999999996,7.412544e-06,0.00010246960000000001,309.852,15479100.0,0.17202069999999997,2.8387330000000004,529.6859000000001,6965887.0,526.9231
6832170.0,100.0556,36.18187,1.29935e-05,0.0001064375,309.852,15479100.0,0.1719783,2.838804,529.6784000000001,6965912.0,526.9273
6832193.0,100.05500000000002,36.17443000000001,1.29935e-05,0.00011060299999999998,309.853,15479100.0,0.1719337,2.838922,529.6716,6965939.0,526.9295999999999
6832215.0,100.0547,36.167739999999995,2.148197e-05,0.00011437259999999998,309.853,15479100.0,0.171891,2.83902,529.6656,6965964.0,526.9341
6832244.545454546,100.054,36.16023636363636,2.71407e-05,0.00011867427272727271,309.853,15479100.0,0.1718410909090909,2.8391781818181823,529.6603636363637,6965991.818181818,526.9347272727272
6832272.222222222,100.05388888888889,36.15336666666666,4.41049e-05,0.00012267233333333334,309.853,15479100.0,0.1717958888888889,2.839302222222222,529.6557777777778,6966020.0,526.933111111111
6832300.909090909,100.05300000000001,36.146800000000006,4.959669090909091e-05,0.0001265200909090909,309.853,15479100.0,0.17175263636363636,2.839460909090909,529.6516363636364,6966046.363636363,526.9324545454546
6832331.0,100.0528,36.14001,7.519635e-05,0.0001305422,309.853,15479140.0,0.1717069,2.8396630000000003,529.6484,6966076.0,526.9319000000002
6832242.0,100.0537,36.15862,9.254952e-05,0.0001209194,309.8523,15479140.0,0.1717825,2.83941,529.7021000000001,6965978.0,526.9183
6832395.0,100.05180000000001,36.12714,0.00014373290000000002,0.0001382788,309.8535,15479200.0,0.1716232,2.840009,529.6422,6966135.0,526.9244000000001
6832429.0,100.05100000000002,36.12066000000001,0.0001804364,0.0001422468,309.8539999999999,15479200.0,0.1715819,2.8402100000000003,529.6398,6966168.0,526.9179
6832467.0,100.0509,36.11403,0.000206106,0.00014631399999999998,309.8539999999999,15479200.0,0.1715435,2.840423,529.6374000000002,6966200.0,526.9129
6832509.0,100.04999999999998,36.10749,0.00023705919999999995,0.0001503812,309.8539999999999,15479200.0,0.1715051,2.840629,529.6360000000001,6966237.0,526.9028999999999
6832550.909090909,100.05,36.101254545454545,0.0002612707272727273,0.0001542950909090909,309.8539999999999,15479200.0,0.17146945454545456,2.8408463636363637,529.634,6966274.545454546,526.8963636363637
6832592.0,100.049,36.09472999999999,0.00033579559999999994,0.0001584159,309.8539999999999,15479270.0,0.1714378,2.8410789999999997,529.6319999999998,6966313.0,526.8879
6832639.0,100.049,36.08849,0.00044439410000000006,0.00016238340000000002,309.8544,15479300.0,0.17140779999999997,2.8413069999999996,529.6302,6966353.0,526.8752
6832685.555555556,100.048,36.082544444444444,0.0005718395555555555,0.0001662081111111111,309.855,15479300.0,0.171382,2.841546666666667,529.6293333333333,6966393.333333333,526.8647777777778
6832734.0,100.048,36.07665000000001,0.0006632719000000001,0.00017002180000000002,309.855,15479330.0,0.1713584,2.8417749999999997,529.6274000000001,6966437.0,526.854
6832785.0,100.0473,36.07058,0.0007134230000000001,0.00017398980000000002,309.855,15479400.0,0.1713372,2.8420549999999998,529.626,6966481.0,526.8429999999998
6832686.363636363,100.04899999999999,36.09349090909091,0.0006772896363636363,0.00016177981818181816,309.8541818181818,15479327.272727273,0.17145745454545455,2.841724545454546,529.6784545454545,6966377.2727272725,526.8275454545454
6832895.0,100.04630000000002,36.05865,0.0008609714000000001,0.00018182649999999998,309.8558,15479450.0,0.17130450000000003,2.842622,529.6229999999999,6966575.0,526.8187
6832957.2727272725,100.046,36.05200909090908,0.0010827136363636364,0.00018621745454545455,309.85599999999994,15479500.0,0.17129163636363634,2.8429145454545455,529.6213636363636,6966630.0,526.7990000000001
6833016.0,100.0453,36.046229999999994,0.0011181519999999999,0.00019005919999999995,309.85599999999994,15479530.0,0.1712843,2.843206,529.6186,6966683.0,526.7860000000001
6833076.666666667,100.045,36.040533333333336,0.0012548766666666666,0.0001938728888888889,309.8561111111111,15479600.0,0.1712791111111111,2.843516666666667,529.6158888888889,6966734.444444444,526.7727777777778
6831163.125,100.069,36.38338125,0.0,4.40625e-07,309.846,15478543.75,0.1728378125,2.835760625,530.2161874999999,6964844.375,526.8250625000001
6831216.0,100.068,36.379690000000004,0.0,8.477000000000002e-06,309.846,15478510.0,0.1727484,2.83581,530.1817000000001,6964892.0,526.8171
6831258.888888889,100.06755555555554,36.372733333333336,0.0,1.7522222222222224e-05,309.8462222222222,15478500.0,0.17265344444444444,2.8360233333333333,530.1542222222222,6964933.333333333,526.8117777777777
6831303.636363637,100.067,36.36255454545455,0.0,2.672727272727272e-05,309.8469999999999,15478400.0,0.17254418181818182,2.836120909090909,530.1280909090909,6964979.090909091,526.805909090909
6831354.444444444,100.066,36.34954444444444,0.0,3.6311111111111114e-05,309.847,15478400.0,0.1724433333333333,2.8362744444444443,530.1012222222222,6965026.666666667,526.8046666666667
6831377.2727272725,100.0659090909091,36.33980909090909,0.0,4.124545454545455e-05,309.846909090909,15478318.181818182,0.1723870909090909,2.836362727272727,530.09,6965050.909090909,526.8016363636364
6831449.0,100.06500000000001,36.31982,0.0,5.4529999999999995e-05,309.8469999999999,15478300.0,0.1722447,2.836601,530.0504999999999,6965119.0,526.7959
6831501.0,100.064,36.302409999999995,0.0,6.417e-05,309.84790000000004,15478270.0,0.1721449,2.836784,530.0247,6965170.0,526.7918999999999
6831550.909090909,100.06354545454546,36.28433636363637,0.0,7.372727272727274e-05,309.848,15478200.0,0.1720498181818182,2.8369963636363638,529.9996363636363,100607906.36363636,526.7880909090909
6831600.0,100.06280000000001,36.265499999999996,0.0,8.345000000000002e-05,309.848,15478200.0,0.17195850000000004,2.837204,529.9741,6965269.0,526.7898000000001
6831649.0,100.062,36.246950000000005,0.0,9.287e-05,309.848,15478200.0,0.1718704,2.8374420000000002,529.9495,6965319.0,526.7938
6831692.0,100.0613,36.228300000000004,0.0,0.00010229460000000001,309.84900000000005,15478190.0,0.1717861,2.8376729999999997,529.9259,6965365.0,526.7974
6831734.444444444,100.06077777777779,36.20986666666667,0.0,0.00011155511111111111,309.849,15478100.0,0.171704,2.8379177777777778,529.9038888888889,6965411.111111111,526.8031111111112
6831773.0,100.05999999999999,36.191869999999994,0.0,0.00012062049999999999,309.84900000000005,15478100.0,0.1716241,2.838187,529.8829,6965452.0,526.8077
6831713.846153846,100.06084615384614,36.20511538461538,0.0,0.00011032907692307694,309.8488461538461,15478161.538461538,0.17173838461538463,2.8380507692307693,529.9162307692308,6965397.692307692,526.8163076923078
6831855.0,100.05879999999999,36.15313999999999,0.0,0.00014037099999999997,309.85,15478100.0,0.1714532,2.8387789999999997,529.8412000000001,6965543.0,526.824
